,NO (µg/m³N),NO2 (µg/m³N),SO2 (µg/m³N),O3 (µg/m³N),TMP (ºC),HR (% H.R.),NOX (µg/m³N),DD (grados),PRB (mb),RS (W/m³),VV (m/s),C6H6 (µg/m³N),C7H8 (µg/m³N),XIL (µg/m³N),PM10 (µg/m³N)
2019-07-02,4.0,6.0,3.0,53.0,25.0,90.0,12.0,102.0,1018.0,1.0,1.0,1.09,1.4,1.6599999999999997,28.0
2019-07-03,4.0,11.0,2.0,52.0,25.0,84.0,17.0,70.0,1017.0,1.0,1.0,0.39,0.6599999999999999,0.6900000000000001,28.0
2019-07-04,5.0,8.0,2.0,59.0,25.0,85.0,15.0,50.0,1017.0,1.0,1.0,0.8699999999999999,0.9100000000000001,1.28,20.0
2019-07-05,5.0,7.0,2.0,35.0,26.0,89.0,14.0,71.0,1020.0,1.0,1.0,1.3,1.07,1.33,22.0
2019-07-06,5.0,7.0,2.0,59.0,27.0,81.0,14.0,228.0,1019.0,1.0,1.0,0.39,0.7500000000000001,0.8299999999999998,41.0
2019-07-07,6.0,20.0,4.0,60.0,28.0,64.0,28.0,286.0,1018.0,1.0,1.0,1.4000000000000001,0.69,1.6200000000000003,80.0
2019-07-08,6.0,23.0,3.0,70.0,28.0,57.0,31.0,167.0,1015.0,1.0,1.0,0.22000000000000003,0.8,0.8600000000000001,73.0
2019-07-09,5.0,14.0,2.0,71.0,24.0,74.0,20.0,103.0,1014.0,1.0,1.0,0.96,0.8899999999999999,1.83,34.0
2019-07-10,4.0,14.0,2.0,111.0,27.0,33.0,21.0,288.0,1016.0,1.0,1.0,2.09,1.12,2.0100000000000002,21.0
2019-07-11,4.0,24.0,6.0,56.0,25.0,81.0,31.0,329.0,1017.0,1.0,1.0,0.41000000000000003,0.62,1.1,27.0
2019-07-12,5.0,16.0,3.0,71.0,26.0,73.0,23.0,132.0,1018.0,1.0,1.0,0.53,0.77,1.4,17.0
2019-07-13,5.0,29.0,7.0,59.0,28.0,52.0,37.0,166.0,1018.0,1.0,1.0,0.17,0.79,0.89,74.0
2019-07-14,2.0,13.0,6.0,52.0,26.0,72.0,16.0,54.0,1015.0,1.0,1.0,0.8,0.72,1.2399999999999998,46.0
2019-07-15,3.2,10.440000000000001,2.0,61.0,26.0,73.0,15.569999999999999,158.0,1015.0,1.0,1.0,0.23000000000000004,0.64,0.6599999999999999,51.0
2019-07-16,2.0,5.0,2.0,45.0,28.0,68.0,7.0,48.0,1015.0,1.0,1.0,0.9099999999999999,0.8,1.69,71.0
2019-07-17,5.0,15.0,3.0,69.0,25.0,73.0,22.0,1.0,1018.0,1.0,1.0,0.45,0.6900000000000001,0.93,14.0
2019-07-18,5.0,15.0,4.0,55.0,25.0,82.0,23.0,93.0,1016.0,1.0,1.0,1.15,1.3299999999999998,1.58,43.0
2019-07-19,4.0,14.0,2.0,51.0,26.0,77.0,19.0,107.0,1018.0,1.0,1.0,0.56,0.9999999999999998,1.27,20.0
2019-07-20,4.0,21.0,10.0,62.0,26.0,79.0,27.0,73.0,1017.0,1.0,1.0,0.6599999999999999,1.2200000000000002,1.6299999999999997,26.0
2019-07-21,4.0,16.0,5.0,59.0,27.0,76.0,22.0,30.0,1020.0,1.0,1.0,0.48999999999999994,0.96,1.19,22.0
2019-07-22,5.0,9.0,5.0,59.0,26.0,86.0,15.0,57.0,1024.0,1.0,1.0,0.6199999999999999,0.9800000000000002,1.13,20.0
2019-07-23,5.0,18.0,2.0,62.0,26.0,73.0,26.0,292.0,1022.0,1.0,1.0,1.15,0.74,1.6600000000000001,21.0
2019-07-24,4.0,28.0,7.0,71.0,28.0,52.0,35.0,296.0,1020.0,1.0,1.0,0.48999999999999994,1.86,2.37,43.0
2019-07-25,4.0,12.0,2.0,62.0,26.0,80.0,18.0,70.0,1019.0,1.0,1.0,0.71,1.02,1.3699999999999999,23.0
2019-07-26,4.0,8.0,3.0,32.0,26.0,92.0,15.0,80.0,1017.0,1.0,1.0,0.9399999999999998,0.9400000000000002,0.8799999999999999,20.0
2019-07-27,5.0,14.0,2.0,54.0,26.0,75.0,21.0,131.0,1011.0,1.0,1.0,0.6599999999999999,0.5599999999999999,1.3799999999999997,38.0
2019-07-28,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-07-29,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-07-30,5.0,16.0,14.5,55.0,25.0,81.0,24.0,169.0,1014.0,1.0,1.0,0.8,0.86,1.5,27.0
2019-07-31,4.0,10.0,3.35,49.0,26.0,85.0,15.0,30.0,1017.0,1.0,1.0,0.6599999999999999,0.9800000000000001,1.46,27.0
2019-08-01,4.0,9.0,4.7,70.0,26.0,77.0,15.0,37.0,1016.0,1.0,1.0,0.5399999999999999,0.8500000000000002,1.2599999999999998,22.0
2019-08-02,5.0,18.0,11.5,55.0,26.0,80.0,26.0,187.0,1017.0,1.0,1.0,0.56,0.7499999999999999,1.13,28.0
2019-08-03,5.0,11.0,10.1,59.0,26.0,86.0,18.0,169.0,1019.0,1.0,1.0,0.76,0.93,1.52,25.0
2019-08-04,4.0,10.0,7.1,64.0,26.0,82.0,16.0,114.0,1018.0,1.0,1.0,0.74,0.74,1.23,30.0
2019-08-05,4.0,7.0,4.29,58.0,27.0,87.0,14.0,170.0,1018.0,1.0,1.0,0.24000000000000005,0.55,1.26,58.0
2019-08-06,6.0,8.0,2.8600000000000003,32.0,27.0,88.0,17.0,175.0,1018.0,1.0,1.0,0.25,1.0299999999999998,1.3800000000000001,69.0
2019-08-07,4.0,9.0,2.9,110.0,28.0,66.0,15.0,174.0,1016.0,1.0,1.0,0.96,1.3,2.06,49.0
2019-08-08,5.0,19.0,5.99,23.0,27.0,91.0,26.0,101.0,1017.0,1.0,1.0,0.4900000000000001,0.8700000000000001,0.96,39.0
2019-08-09,5.0,24.0,9.709999999999999,68.0,29.0,49.0,32.0,249.0,1018.0,1.0,1.0,0.4299999999999999,0.8300000000000001,1.19,46.0
2019-08-10,4.0,25.0,6.57,34.0,27.0,78.0,32.0,127.0,1018.0,1.0,1.0,0.4,0.9199999999999999,0.82,39.0
2019-08-11,5.0,11.0,17.0,48.0,28.0,79.0,18.0,111.0,1020.0,1.0,1.0,0.5599999999999999,0.74,1.31,47.0
2019-08-12,5.0,8.0,21.0,53.1,27.0,83.0,16.0,168.0,1018.0,1.0,2.0,0.9299999999999999,1.6600000000000001,1.7899999999999998,28.0
2019-08-13,4.0,5.0,18.0,50.5,27.0,87.0,11.0,60.0,1021.0,1.0,1.0,0.93,1.2099999999999997,1.45,22.0
2019-08-14,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-08-15,5.0,9.0,5.239999999999999,52.0,26.0,88.0,17.0,124.0,1022.0,1.0,1.0,0.78,0.64,1.25,27.0
2019-08-16,5.0,18.0,6.0200000000000005,50.0,26.0,75.0,26.0,325.0,1022.0,1.0,1.0,0.68,0.85,1.4300000000000002,15.0
2019-08-17,5.0,10.0,5.0,47.0,26.0,92.0,17.0,107.0,1021.0,1.0,1.0,0.61,1.5,1.44,14.0
2019-08-18,4.0,12.0,5.46,45.0,27.0,94.0,18.0,231.0,1018.0,1.0,1.0,0.6399999999999999,0.9700000000000001,1.4099999999999997,21.0
2019-08-19,5.0,7.0,3.29,73.0,28.0,77.0,16.0,182.0,1017.0,1.0,2.0,0.7999999999999999,0.77,1.48,36.0
2019-08-20,2.0,5.0,2.7,54.0,27.0,90.0,8.0,54.0,1019.0,1.0,1.0,0.9,0.93,1.2899999999999998,27.0
2019-08-21,1.0,14.0,8.0,64.0,27.0,84.0,14.0,48.0,1023.0,1.0,1.0,1.04,1.3800000000000001,2.0,28.0
2019-08-22,1.0,24.0,11.0,37.0,24.0,83.0,25.0,333.0,1023.0,1.0,1.0,0.5,0.62,1.1400000000000001,13.0
2019-08-23,1.0,18.0,19.0,45.0,24.0,83.0,20.0,334.0,1024.0,1.0,1.0,1.07,1.1300000000000001,2.0200000000000005,16.0
2019-08-24,1.0,26.0,18.0,45.0,25.0,78.0,27.0,330.0,1023.0,1.0,1.0,0.65,0.7899999999999999,1.44,20.0
2019-08-25,1.0,21.0,18.0,35.0,25.0,80.0,22.0,321.0,1022.0,1.0,1.0,0.6499999999999999,0.8,1.37,20.0
2019-08-26,2.0,18.0,11.0,53.0,25.0,85.0,20.0,340.0,1021.0,1.0,1.0,0.51,0.9000000000000001,1.56,19.0
2019-08-27,2.0,13.0,14.0,59.0,25.0,97.0,15.0,350.0,1019.0,4.0,1.0,0.3,0.79,0.9199999999999999,25.0
2019-08-28,2.0,20.0,19.0,42.0,22.0,92.0,23.0,209.0,1021.0,1.0,1.0,0.64,1.1800000000000002,1.3199999999999998,17.0
2019-08-29,2.0,18.0,6.0,42.0,25.0,95.0,20.0,84.0,1022.0,1.0,1.0,0.72,1.3299999999999998,1.36,25.0
2019-08-30,2.0,21.0,6.0,40.0,26.0,75.0,24.0,211.0,1024.0,1.0,1.0,0.47000000000000003,0.86,1.31,22.0
2019-08-31,2.0,22.0,4.0,18.0,25.0,83.0,25.0,342.0,1023.0,1.0,1.0,0.37,0.8200000000000001,1.02,22.0
2019-09-01,3.0,5.0,4.0,54.0,26.0,78.0,9.0,180.0,1020.0,1.0,1.0,0.76,0.67,1.3499999999999999,22.0
2019-09-02,2.0,14.0,9.0,54.0,26.0,75.0,16.0,162.0,1018.0,1.0,1.0,0.82,0.85,1.48,28.0
2019-09-03,2.0,11.0,5.0,56.0,26.0,86.0,14.0,280.0,1023.0,1.0,1.0,0.62,0.9000000000000001,1.2100000000000002,16.0
2019-09-04,1.0,9.0,4.0,41.0,25.0,86.0,9.0,173.0,1025.0,1.0,1.0,0.1,1.9,1.1,13.0
2019-09-05,1.0,4.0,4.0,74.0,26.0,80.0,5.0,179.0,1021.0,1.0,1.0,0.2,2.0,1.4,17.0
2019-09-06,1.0,17.0,7.0,31.0,25.0,79.0,18.0,317.0,1022.0,1.0,1.0,0.2,1.0,1.5,23.0
2019-09-07,1.0,4.0,18.0,66.0,25.0,80.0,5.0,100.0,1022.0,1.0,1.0,0.1,0.4,1.5,25.0
2019-09-08,2.0,5.0,12.0,72.0,24.0,74.0,7.0,137.0,1022.0,1.0,1.0,0.1,0.4,1.8,20.0
2019-09-09,3.0,3.0,8.0,34.0,23.0,80.0,7.0,303.0,1021.0,1.0,1.0,0.1,0.5,0.9,24.0
2019-09-10,1.0,4.0,3.0,60.0,25.0,85.0,5.0,234.0,1017.0,1.0,1.0,0.1,0.6,1.4,20.0
2019-09-11,4.0,5.0,10.0,61.0,23.0,28.0,11.0,327.0,1017.0,1.0,2.0,0.6,0.6,2.0,24.0
2019-09-12,4.0,4.0,14.0,79.0,18.0,95.0,9.0,339.0,1024.0,3.0,1.0,0.8,0.8,1.7,34.0
2019-09-13,1.0,5.0,6.0,94.0,20.0,100.0,7.0,351.0,1025.0,2.0,1.0,0.8,0.3,1.8,14.0
2019-09-14,4.0,4.0,14.0,79.0,22.0,82.0,9.0,70.0,1023.0,2.0,1.0,1.0,0.9,1.8,25.0
2019-09-15,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-09-16,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-09-17,3.0,4.0,14.0,23.0,24.0,93.0,9.0,80.0,1022.0,1.0,1.0,0.1,0.7,1.1,69.0
2019-09-18,2.0,12.0,11.0,28.0,23.0,100.0,15.0,312.0,1019.0,1.0,1.0,0.1,2.0,1.0,48.0
2019-09-19,1.0,5.0,16.0,42.0,23.0,100.0,7.0,320.0,1020.0,1.0,1.0,0.1,0.8,1.2,47.0
2019-09-20,1.0,13.0,9.0,39.0,23.0,100.0,15.0,334.0,1021.0,1.0,1.0,0.1,0.6,1.4,41.0
2019-09-21,1.0,7.0,7.0,43.0,24.0,100.0,9.0,319.0,1018.0,1.0,1.0,0.3,0.3,2.0,50.0
2019-09-22,1.0,6.0,19.0,56.0,25.0,90.0,8.0,186.0,1017.0,1.0,1.0,0.1,0.4,1.3,60.0
2019-09-23,3.0,3.0,16.0,34.0,24.0,89.0,6.0,230.0,1020.0,1.0,1.0,0.2,0.6,1.4,25.0
2019-09-24,10.0,13.0,6.0,36.0,22.0,83.0,29.0,273.0,1024.0,1.0,1.0,0.1,0.6,1.1,24.0
2019-09-25,3.0,4.0,10.0,40.0,23.0,67.0,9.0,99.0,1019.0,1.0,1.0,0.1,2.0,1.8,18.0
2019-09-26,1.0,13.0,7.0,43.0,23.0,94.0,14.0,308.0,1022.0,1.0,1.0,0.1,0.5,1.1,32.0
2019-09-27,1.0,15.0,7.0,28.0,23.0,98.0,16.0,300.0,1023.0,1.0,1.0,0.2,0.9,1.1,35.0
2019-09-28,1.0,13.0,11.0,31.0,22.0,100.0,14.0,266.0,1022.0,1.0,1.0,0.1,0.5,1.6,22.0
2019-09-29,1.0,16.0,9.0,32.0,23.0,97.0,17.0,319.0,1023.0,1.0,1.0,0.3,0.7,1.2,25.0
2019-09-30,1.0,14.0,6.0,26.0,22.0,90.0,15.0,256.0,1020.0,1.0,1.0,0.1,1.2,1.0,27.0
2019-10-01,1.0,10.0,4.0,42.0,22.0,99.0,11.0,219.0,1019.0,1.0,1.0,0.1,0.5,1.1,26.0
2019-10-02,1.0,16.0,10.0,63.0,26.0,47.0,17.0,292.0,1015.0,1.0,1.0,0.1,0.5,0.8,16.0
2019-10-03,1.0,14.0,8.0,49.0,22.0,77.0,15.0,276.0,1021.0,1.0,1.0,0.1,0.8,0.8,34.0
2019-10-04,1.0,12.0,8.0,67.0,22.0,56.0,13.0,281.0,1021.0,1.0,1.0,0.1,1.1,1.1,21.0
2019-10-05,1.0,17.0,9.0,62.0,21.0,59.0,18.0,305.0,1019.0,1.0,1.0,0.1,0.8,0.6,42.0
2019-10-06,1.0,14.0,8.0,65.0,22.0,86.0,15.0,299.0,1020.0,1.0,1.0,0.1,0.7,0.8,29.0
2019-10-07,1.0,11.0,10.0,46.0,22.0,96.0,12.0,304.0,1021.0,1.0,1.0,0.1,0.7,0.5,34.0
2019-10-08,1.0,12.0,9.0,45.0,23.0,80.0,13.0,125.0,1022.0,1.0,1.0,0.4,1.1,0.6,20.0
2019-10-09,1.0,17.0,10.0,16.0,21.0,83.0,18.0,284.0,1021.0,1.0,1.0,0.1,0.9,0.7,31.0
2019-10-10,1.0,20.0,7.0,28.0,21.0,88.0,21.0,319.0,1021.0,1.0,1.0,0.1,0.8,0.5,26.0
2019-10-11,1.0,11.0,7.0,31.0,21.0,90.0,12.0,333.0,1024.0,1.0,1.0,0.1,0.4,1.1,12.0
2019-10-12,1.0,9.0,9.0,38.0,22.0,93.0,10.0,337.0,1022.0,1.0,1.0,0.5,1.0,1.3,16.0
2019-10-13,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-10-14,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-10-15,1.0,19.0,12.0,73.0,24.0,46.0,20.0,295.0,1017.0,1.0,1.0,0.2,2.2,1.7,5.0
2019-10-16,1.0,13.0,10.0,52.0,17.0,73.0,14.0,305.0,1023.0,1.0,1.0,0.1,0.7,0.9,21.0
2019-10-17,1.0,14.0,8.0,49.0,17.0,75.0,15.0,273.0,1021.0,1.0,1.0,0.1,1.3,0.9,19.0
2019-10-18,1.0,11.0,8.0,78.0,20.0,59.0,12.0,258.0,1020.0,1.0,1.0,0.1,1.1,0.9,14.0
2019-10-19,1.0,26.0,8.0,17.0,19.0,73.0,28.0,279.0,1016.0,1.0,1.0,0.4,1.7,0.7,35.0
2019-10-20,1.0,17.0,10.0,26.0,20.0,87.0,19.0,202.0,1009.0,1.0,1.0,0.1,0.5,1.1,17.0
2019-10-21,1.0,16.0,7.0,23.0,16.0,78.0,18.0,306.0,1016.0,1.0,1.0,0.1,0.7,0.6,7.0
2019-10-22,1.0,13.0,8.0,42.0,16.0,96.0,14.0,192.0,1018.0,3.0,1.0,0.1,0.6,0.7,12.0
2019-10-23,1.0,12.0,9.0,47.0,14.0,100.0,12.0,284.0,1009.0,2.0,1.0,0.1,0.5,1.2,5.0
2019-10-24,2.0,10.0,10.0,66.0,15.0,74.0,11.0,288.0,1012.0,3.0,1.0,0.1,0.3,1.5,6.0
2019-10-25,1.0,17.0,8.0,29.0,16.0,84.0,18.0,264.0,1022.0,1.0,1.0,0.1,0.9,0.6,10.0
2019-10-26,1.0,19.0,9.0,33.0,16.0,89.0,20.0,305.0,1022.0,1.0,1.0,0.2,1.1,0.7,21.0
2019-10-27,1.0,15.0,10.0,32.0,17.0,98.0,16.0,300.0,1022.0,1.0,1.0,0.1,0.7,0.5,20.0
2019-10-28,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-10-29,1.0,23.0,12.0,10.0,16.0,100.0,24.0,278.0,1018.0,1.0,1.0,0.2,1.4,0.6,15.0
2019-10-30,1.0,21.0,11.0,39.0,19.0,86.0,23.0,304.0,1020.0,1.0,1.0,0.2,1.0,0.9,23.0
2019-10-31,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-11-01,1.0,18.0,9.0,32.0,21.0,73.0,21.0,288.0,1024.0,1.0,1.0,0.1,0.5,0.6,35.0
2019-11-02,1.0,18.0,6.0,27.0,21.0,70.0,20.0,280.0,1018.0,1.0,1.0,0.2,1.8,1.1,15.0
2019-11-03,4.0,17.0,10.0,50.0,22.0,57.0,23.0,213.0,1010.0,1.0,1.0,0.2,0.6,0.9,37.0
2019-11-04,1.0,14.0,10.0,56.0,19.0,57.0,15.0,307.0,1014.0,1.0,1.0,0.1,0.3,1.5,13.0
2019-11-05,1.0,9.0,11.0,63.0,20.0,53.0,11.0,280.0,1011.0,1.0,1.0,0.7,0.9,1.5,11.0
2019-11-06,1.0,9.0,11.0,62.0,17.0,48.0,11.0,290.0,1015.0,1.0,1.0,0.1,0.3,1.3,9.0
2019-11-07,2.0,13.0,9.0,43.0,14.0,59.0,15.0,299.0,1015.0,1.0,1.0,0.1,0.7,0.8,17.0
2019-11-08,1.0,12.0,10.0,69.0,17.0,37.0,14.0,295.0,1011.0,1.0,2.0,0.1,0.8,1.5,23.0
2019-11-09,1.0,9.0,7.32,63.0,14.0,43.0,11.0,278.0,1019.0,1.0,1.0,0.1,0.6,1.2,9.0
2019-11-10,1.0,18.0,6.0,38.0,15.0,76.0,20.0,171.0,1015.0,3.0,1.0,0.1,0.5,1.1,12.0
2019-11-11,1.0,15.0,8.8,59.0,14.0,50.0,17.0,296.0,1014.0,1.0,2.0,0.1,1.3,1.5,6.0
2019-11-12,1.0,8.0,9.1,51.0,15.0,63.0,10.0,331.0,1012.0,1.0,2.0,0.1,1.6,1.5,6.0
2019-11-13,1.0,10.0,5.55,57.0,15.0,60.0,12.0,287.0,1010.0,1.0,1.0,0.1,0.4,1.3,9.0
2019-11-14,2.0,17.0,2.0,39.0,16.0,66.0,20.0,244.0,1011.0,1.0,1.0,0.1,0.7,1.0,11.0
2019-11-15,3.2,9.4,12.0,75.0,14.0,48.0,14.2,284.0,1001.0,1.0,1.0,0.1,1.6,1.5,13.0
2019-11-16,1.0,20.0,5.0,56.0,11.0,51.0,22.0,288.0,1005.0,1.0,1.0,0.1,0.4,1.1,10.0
2019-11-17,1.0,22.0,7.0,67.0,12.0,44.0,24.0,276.0,1014.0,1.0,1.0,0.1,0.5,1.3,8.0
2019-11-18,1.0,15.0,2.0,43.0,15.0,84.0,16.0,155.0,1007.0,3.0,1.0,0.3,0.5,1.3,26.0
2019-11-19,1.0,18.0,2.0,49.0,11.0,59.0,20.0,302.0,1014.0,1.0,1.0,0.2,0.5,1.4,6.0
2019-11-20,4.0,36.0,4.0,2.0,10.0,94.0,42.0,309.0,1013.0,1.0,1.0,0.4,1.0,0.4,20.0
2019-11-21,1.0,22.0,6.0,34.0,13.0,91.0,24.0,302.0,1007.0,3.0,1.0,0.4,0.6,0.3,13.0
2019-11-22,2.0,27.0,6.0,12.0,14.0,98.0,29.0,195.0,1006.0,1.0,1.0,0.3,1.7,0.9,17.0
2019-11-23,1.0,15.0,6.0,50.0,16.0,100.0,17.0,222.0,993.0,1.0,2.0,0.1,1.8,1.5,6.0
2019-11-24,1.0,18.0,7.0,71.0,14.0,50.0,20.0,264.0,1007.0,1.0,1.0,0.1,1.4,1.5,9.0
2019-11-25,1.0,18.0,7.0,45.0,12.0,68.0,19.0,302.0,1013.0,2.0,1.0,0.2,0.4,1.5,7.0
2019-11-26,3.0,26.0,5.0,3.0,14.0,95.0,31.0,284.0,1013.0,2.0,1.0,0.4,0.8,0.8,15.0
2019-11-27,1.0,16.0,3.0,27.0,14.0,97.0,18.0,271.0,1009.0,1.0,1.0,0.2,23.1,0.9,17.0
2019-11-28,1.0,15.0,3.0,35.0,13.0,71.0,17.0,239.0,1013.0,1.0,1.0,0.1,0.4,1.1,14.0
2019-11-29,1.0,18.0,4.0,23.0,13.0,97.0,20.0,280.0,1017.0,1.0,1.0,0.3,0.7,0.6,24.0
2019-11-30,1.0,16.0,9.0,32.0,16.0,81.0,18.0,313.0,1019.0,1.0,1.0,0.2,0.6,0.6,16.0
2019-12-01,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-12-02,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
2019-12-03,1.0,2.0,3.0,66.0,13.0,100.0,3.0,34.0,1012.0,3.0,1.0,0.1,2.2,1.5,3.0
2019-12-04,1.0,2.0,7.0,53.0,12.0,84.0,3.0,328.0,1006.0,3.0,3.0,0.1,0.3,1.5,4.0
2019-12-05,1.0,2.0,2.0,30.0,13.0,84.0,3.0,229.0,1008.0,2.0,1.0,0.3,0.6,0.9,8.0
2019-12-06,1.0,2.0,3.0,40.0,13.0,100.0,3.0,332.0,1018.0,1.0,1.0,0.1,0.5,1.1,13.0
2019-12-07,1.0,2.0,2.0,51.0,13.0,100.0,3.0,336.0,1021.0,2.0,1.0,0.1,0.7,1.5,18.0
2019-12-08,1.0,2.0,3.0,32.0,12.0,100.0,4.0,297.0,1023.0,1.0,1.0,0.4,0.7,0.4,19.0
2019-12-09,1.0,2.0,10.0,40.0,15.0,79.0,3.0,305.0,1021.0,2.0,1.0,0.4,0.3,1.4,22.0
2019-12-10,1.0,2.0,2.0,57.0,16.0,51.0,3.0,328.0,1025.0,1.0,2.0,0.1,0.5,1.5,9.0
2019-12-11,2.0,6.0,20.0,16.0,10.0,79.0,8.0,288.0,1022.0,1.0,1.0,0.6,1.5,1.0,21.0
2019-12-12,1.0,2.0,5.0,61.0,14.0,53.0,3.0,309.0,1023.0,1.0,2.0,0.1,1.1,1.5,5.0
2019-12-13,1.0,3.0,16.93,65.0,15.0,60.0,4.0,209.0,1013.0,1.0,2.0,0.1,1.6,1.5,8.0
2019-12-14,1.0,2.0,16.0,62.0,18.0,56.0,3.0,261.0,1015.0,1.0,1.0,0.1,1.8,1.5,3.0
2019-12-15,2.0,3.0,14.0,7.0,10.0,95.0,6.0,286.0,1016.0,1.0,1.0,0.3,1.0,0.9,12.0
2019-12-16,2.0,3.0,2.0,19.0,11.0,98.0,5.0,287.0,1011.0,1.0,1.0,0.2,0.5,1.3,12.0
2019-12-17,1.0,5.0,12.0,23.0,13.0,100.0,6.0,310.0,999.0,1.0,1.0,0.5,1.7,1.2,30.0
2019-12-18,1.0,3.0,4.0,49.0,15.0,71.0,4.0,316.0,1010.0,1.0,1.0,0.2,0.8,1.5,5.0
2019-12-19,1.0,3.0,12.0,35.0,11.0,91.0,4.0,298.0,1017.0,1.0,1.0,0.3,0.9,1.6,16.0
2019-12-20,1.0,2.0,2.0,65.0,17.0,72.0,3.0,213.0,1009.0,1.0,2.0,0.2,1.8,1.9,21.0
2019-12-21,3.1834525240384615,10.314903846153847,5.950712184804521,56.38391431884849,19.952224782839924,72.25722389647225,15.178109975961538,210.07129350587957,1017.1749689771317,177.01161141641552,1.266437202706296,0.507385030919042,0.8365484398322555,1.0841850877816475,26.226888083122578
